# Using S/N > 6 for detection threshold on zuul
# Using beams within 0.5 deg of pulsars from tmp
# Flux adjusted for offset from beam center
# Expected S/N estimated from published flux values
# Flux estimated from measured S/N, uncertainty estimated from dependencies
# File generated 2018-07-25 11:29:59 (ET)
#   PSRJ  	   RA 		     Dec 	 P0 			P1 	      DM 	 Distance  	  MJD   	 S/N exp. 	  S/N meas. 	     Est. Flux	   Flux Error	Status 
#		   (deg)   	    (deg) 	 (s) 			(s/s) 	      (p/cc) 	 (deg)		  (day)					             (mJy)  	   (mJy)  
J1823-3021	 275.92311 	 -30.36137 	 0.3786 	 2.99E-17 	    87.01 	 0.2781115 	  56931  	       *	   0.000	     0.000    	   0.000    	Not Detected in #114565
J1823-3021	 275.92311 	 -30.36137 	 0.3786 	 2.99E-17 	    87.01 	 0.4860855 	  56931  	       *	   0.000	     0.000    	   0.000    	Not Detected in #114798
J1823-3021	 275.92147 	 -30.36068 	 0.4059 	 2.240E-16 	    86.88 	 0.2328035 	  56908  	       *	   0.000	     0.000    	   0.000    	Not Detected in #114188
J1823-3021	 275.92147 	 -30.36068 	 0.4059 	 2.240E-16 	    86.88 	 0.2771999 	  56931  	       *	   0.000	     0.000    	   0.000    	Not Detected in #114565
J1823-3021	 275.92147 	 -30.36068 	 0.4059 	 2.240E-16 	    86.88 	 0.4875838 	  56931  	       *	   0.000	     0.000    	   0.000    	Not Detected in #114798
J1823-3021	 275.91888 	 -30.36213 	 0.0030 	        * 	     86.8 	 0.2352314 	  56908  	       *	   0.000	     0.000    	   0.000    	Not Detected in #114188
J1823-3021	 275.91888 	 -30.36213 	 0.0030 	        * 	     86.8 	 0.2745433 	  56931  	       *	   0.000	     0.000    	   0.000    	Not Detected in #114565
J1823-3021	 275.91888 	 -30.36213 	 0.0030 	        * 	     86.8 	 0.4881980 	  56931  	       *	   0.000	     0.000    	   0.000    	Not Detected in #114798
J1823-3021	 275.91875 	 -30.36117 	 0.0044 	        * 	     91.4 	 0.2344867 	  56908  	       *	   0.000	     0.000    	   0.000    	Not Detected in #114188
J1823-3021	 275.91875 	 -30.36117 	 0.0044 	        * 	     91.4 	 0.2749076 	  56931  	       *	   0.000	     0.000    	   0.000    	Not Detected in #114565
J1823-3021	 275.91875 	 -30.36117 	 0.0044 	        * 	     91.4 	 0.4889410 	  56931  	       *	   0.000	     0.000    	   0.000    	Not Detected in #114798
J1823-3021	 275.91875 	 -30.36117 	 0.0049 	        * 	     86.7 	 0.2344867 	  56908  	       *	   0.000	     0.000    	   0.000    	Not Detected in #114188
J1823-3021	 275.91875 	 -30.36117 	 0.0049 	        * 	     86.7 	 0.2749076 	  56931  	       *	   0.000	     0.000    	   0.000    	Not Detected in #114565
J1823-3021	 275.91875 	 -30.36117 	 0.0049 	        * 	     86.7 	 0.4889410 	  56931  	       *	   0.000	     0.000    	   0.000    	Not Detected in #114798
J1823-3106	 275.94495 	 -31.11382 	 0.2841 	 2.92704E-15 	   50.245 	 0.0920751 	  56931  	  287.81	 204.685	    33.889    	  10.562    	Detected in Beam #115175
J1823-3106	 275.94495 	 -31.11382 	 0.2841 	 2.92704E-15 	   50.245 	 0.4708792 	  56933  	  68.844	  38.235	    26.466    	   1.906    	Detected in Beam #115552
J1823-3106	 275.94495 	 -31.11382 	 0.2841 	 2.92704E-15 	   50.245 	 0.4914638 	  56933  	  59.337	  36.217	    29.085    	   1.818    	Detected in Beam #115785
J1824-0127	 276.22263 	 -1.46428 	 2.4995 	 3.911E-15 	     58.0 	 0.1251518 	  57535  	  30.085	  13.314	     2.756    	   0.906    	Detected in Beam # 77779
J1824-0127	 276.22263 	 -1.46428 	 2.4995 	 3.911E-15 	     58.0 	 0.4330672 	  57535  	  14.523	   2.506	     1.074    	   0.270    	Not Detected in # 78156
J1824-0127	 276.22263 	 -1.46428 	 2.4995 	 3.911E-15 	     58.0 	  0.4442741  	    *                *               *                 *             *        Beam # 78389 Not Found
  J1824+10	 276.02083 	 10.28333 	 0.0041 	        * 	       60 	  0.3121189  	    *                *               *                 *             *        Beam # 62042 Not Found
  J1824+10	 276.02083 	 10.28333 	 0.0041 	        * 	       60 	  0.2398801  	    *                *               *                 *             *        Beam # 62652 Not Found
J1824-1118	 276.12308 	 -11.31184 	 0.4358 	 3.55447E-15 	      603 	  0.2430299  	    *                *               *                 *             *        Beam # 90699 Not Found
J1824-1118	 276.12308 	 -11.31184 	 0.4358 	 3.55447E-15 	      603 	  0.4947327  	    *                *               *                 *             *        Beam # 90932 Not Found
J1824-1118	 276.12308 	 -11.31184 	 0.4358 	 3.55447E-15 	      603 	  0.3185578  	    *                *               *                 *             *        Beam # 91309 Not Found
J1824-1159	 276.23396 	 -11.99817 	 0.3625 	 5.3793E-15 	    463.4 	  0.3783134  	    *                *               *                 *             *        Beam # 91309 Not Found
J1824-1159	 276.23396 	 -11.99817 	 0.3625 	 5.3793E-15 	    463.4 	  0.4590507  	    *                *               *                 *             *        Beam # 91686 Not Found
J1824-1159	 276.23396 	 -11.99817 	 0.3625 	 5.3793E-15 	    463.4 	  0.2435659  	    *                *               *                 *             *        Beam # 91919 Not Found
J1824-1159	 276.23396 	 -11.99817 	 0.3625 	 5.3793E-15 	    463.4 	  0.4294010  	    *                *               *                 *             *        Beam # 92296 Not Found
J1824-1350	 276.20909 	 -13.83917 	 1.3966 	  607E-18 	      551 	  0.2320204  	    *                *               *                 *             *        Beam # 93893 Not Found
J1824-1350	 276.20909 	 -13.83917 	 1.3966 	  607E-18 	      551 	  0.4889151  	    *                *               *                 *             *        Beam # 94270 Not Found
J1824-1350	 276.20909 	 -13.83917 	 1.3966 	  607E-18 	      551 	  0.3139734  	    *                *               *                 *             *        Beam # 94503 Not Found
J1824-1423	 276.23911 	 -14.38481 	 0.3594 	 3.923E-16 	    428.3 	  0.3331476  	    *                *               *                 *             *        Beam # 94503 Not Found
J1824-1423	 276.23911 	 -14.38481 	 0.3594 	 3.923E-16 	    428.3 	  0.2560510  	    *                *               *                 *             *        Beam # 94880 Not Found
J1824-1423	 276.23911 	 -14.38481 	 0.3594 	 3.923E-16 	    428.3 	  0.4510842  	    *                *               *                 *             *        Beam # 95113 Not Found
J1824-1423	 276.23911 	 -14.38481 	 0.3594 	 3.923E-16 	    428.3 	  0.4750452  	    *                *               *                 *             *        Beam # 95490 Not Found
J1824-1500	 276.05875 	 -15.00917 	 0.4122 	 7.58E-16 	      571 	  0.2291868  	    *                *               *                 *             *        Beam # 95490 Not Found
J1824-1500	 276.05875 	 -15.00917 	 0.4122 	 7.58E-16 	      571 	  0.2791598  	    *                *               *                 *             *        Beam # 95867 Not Found
J1824-1945	 276.0019 	 -19.76437 	 0.1893 	 5.23126E-15 	   224.38 	  0.4944501  	    *                *               *                 *             *        Beam #101268 Not Found
J1824-1945	 276.0019 	 -19.76437 	 0.1893 	 5.23126E-15 	   224.38 	  0.0645306  	    *                *               *                 *             *        Beam #101645 Not Found
J1824-1945	 276.0019 	 -19.76437 	 0.1893 	 5.23126E-15 	   224.38 	  0.4889349  	    *                *               *                 *             *        Beam #102255 Not Found
J1824-2233	  276.043 	 -22.55306 	 1.1617 	 3.01E-16 	    156.5 	 0.2718132 	  56663  	  10.200	   2.546	     0.580    	   0.262    	Not Detected in #104839
J1824-2233	  276.043 	 -22.55306 	 1.1617 	 3.01E-16 	    156.5 	 0.2982858 	  56750  	  3.7954	   6.785	     4.151    	   0.667    	Detected in Beam #105216
J1824-2233	  276.043 	 -22.55306 	 1.1617 	 3.01E-16 	    156.5 	 0.4232790 	  56750  	  4.6255	   2.620	     1.316    	   0.312    	Not Detected in #105449
J1824-2328	 276.11933 	 -23.47139 	 1.5059 	 1.740E-15 	      185 	 0.3829961 	  56750  	  9.6707	   0.000	     0.000    	   0.000    	Not Detected in #105826
J1824-2328	 276.11933 	 -23.47139 	 1.5059 	 1.740E-15 	      185 	 0.1840472 	  56752  	  7.9042	  11.621	     4.966    	   1.124    	Detected in Beam #106436
J1824-2452	 276.13337 	 -24.86968 	 0.0031 	 1.618836E-18 	  119.892 	 0.4484016 	  56773  	       *	   3.501	     1.297    	   0.300    	Not Detected in #107423
J1824-2452	 276.13337 	 -24.86968 	 0.0031 	 1.618836E-18 	  119.892 	 0.4473465 	  56773  	       *	   0.000	     0.000    	   0.000    	Not Detected in #107800
J1824-2452	 276.13337 	 -24.86968 	 0.0031 	 1.618836E-18 	  119.892 	 0.2089460 	  56776  	       *	   0.000	     0.000    	   0.000    	Not Detected in #108033
J1824-2452	 276.13337 	 -24.86968 	 0.0031 	 1.618836E-18 	  119.892 	 0.4173585 	  56776  	       *	   0.000	     0.000    	   0.000    	Not Detected in #108410
J1824-2452	 276.13671 	 -24.86978 	 0.0065 	        * 	    119.5 	 0.4487764 	  56773  	       *	   3.501	     1.300    	   0.301    	Not Detected in #107423
J1824-2452	 276.13671 	 -24.86978 	 0.0065 	        * 	    119.5 	 0.4502694 	  56773  	       *	   0.000	     0.000    	   0.000    	Not Detected in #107800
J1824-2452	 276.13671 	 -24.86978 	 0.0065 	        * 	    119.5 	 0.2060144 	  56776  	       *	   0.000	     0.000    	   0.000    	Not Detected in #108033
J1824-2452	 276.13671 	 -24.86978 	 0.0065 	        * 	    119.5 	 0.4186322 	  56776  	       *	   0.000	     0.000    	   0.000    	Not Detected in #108410
J1824-2452	 276.13671 	 -24.86978 	 0.0042 	        * 	    120.7 	 0.4487764 	  56773  	       *	   3.501	     1.300    	   0.301    	Not Detected in #107423
J1824-2452	 276.13671 	 -24.86978 	 0.0042 	        * 	    120.7 	 0.4502694 	  56773  	       *	   0.000	     0.000    	   0.000    	Not Detected in #107800
J1824-2452	 276.13671 	 -24.86978 	 0.0042 	        * 	    120.7 	 0.2060144 	  56776  	       *	   0.000	     0.000    	   0.000    	Not Detected in #108033
J1824-2452	 276.13671 	 -24.86978 	 0.0042 	        * 	    120.7 	 0.4186322 	  56776  	       *	   0.000	     0.000    	   0.000    	Not Detected in #108410
J1824-2452	 276.13671 	 -24.86978 	 0.0798 	        * 	    119.5 	 0.4487764 	  56773  	       *	   3.501	     1.300    	   0.301    	Not Detected in #107423
J1824-2452	 276.13671 	 -24.86978 	 0.0798 	        * 	    119.5 	 0.4502694 	  56773  	       *	   0.000	     0.000    	   0.000    	Not Detected in #107800
J1824-2452	 276.13671 	 -24.86978 	 0.0798 	        * 	    119.5 	 0.2060144 	  56776  	       *	   0.000	     0.000    	   0.000    	Not Detected in #108033
J1824-2452	 276.13671 	 -24.86978 	 0.0798 	        * 	    119.5 	 0.4186322 	  56776  	       *	   0.000	     0.000    	   0.000    	Not Detected in #108410
J1824-2452	 276.13671 	 -24.86978 	 0.0054 	        * 	    119.8 	 0.4487764 	  56773  	       *	   3.501	     1.300    	   0.301    	Not Detected in #107423
J1824-2452	 276.13671 	 -24.86978 	 0.0054 	        * 	    119.8 	 0.4502694 	  56773  	       *	   0.000	     0.000    	   0.000    	Not Detected in #107800
J1824-2452	 276.13671 	 -24.86978 	 0.0054 	        * 	    119.8 	 0.2060144 	  56776  	       *	   0.000	     0.000    	   0.000    	Not Detected in #108033
J1824-2452	 276.13671 	 -24.86978 	 0.0054 	        * 	    119.8 	 0.4186322 	  56776  	       *	   0.000	     0.000    	   0.000    	Not Detected in #108410
J1824-2452	 276.13671 	 -24.86978 	 0.0025 	        * 	    123.8 	 0.4487764 	  56773  	       *	   3.501	     1.300    	   0.301    	Not Detected in #107423
J1824-2452	 276.13671 	 -24.86978 	 0.0025 	        * 	    123.8 	 0.4502694 	  56773  	       *	   0.000	     0.000    	   0.000    	Not Detected in #107800
J1824-2452	 276.13671 	 -24.86978 	 0.0025 	        * 	    123.8 	 0.2060144 	  56776  	       *	   0.000	     0.000    	   0.000    	Not Detected in #108033
J1824-2452	 276.13671 	 -24.86978 	 0.0025 	        * 	    123.8 	 0.4186322 	  56776  	       *	   0.000	     0.000    	   0.000    	Not Detected in #108410
J1824-2452	 276.13671 	 -24.86978 	 0.0059 	        * 	    119.4 	 0.4487764 	  56773  	       *	   3.501	     1.300    	   0.301    	Not Detected in #107423
J1824-2452	 276.13671 	 -24.86978 	 0.0059 	        * 	    119.4 	 0.4502694 	  56773  	       *	   0.000	     0.000    	   0.000    	Not Detected in #107800
J1824-2452	 276.13671 	 -24.86978 	 0.0059 	        * 	    119.4 	 0.2060144 	  56776  	       *	   0.000	     0.000    	   0.000    	Not Detected in #108033
J1824-2452	 276.13671 	 -24.86978 	 0.0059 	        * 	    119.4 	 0.4186322 	  56776  	       *	   0.000	     0.000    	   0.000    	Not Detected in #108410
J1824-2452	 276.13671 	 -24.86978 	 0.0046 	        * 	    121.5 	 0.4487764 	  56773  	       *	   3.501	     1.300    	   0.301    	Not Detected in #107423
J1824-2452	 276.13671 	 -24.86978 	 0.0046 	        * 	    121.5 	 0.4502694 	  56773  	       *	   0.000	     0.000    	   0.000    	Not Detected in #107800
J1824-2452	 276.13671 	 -24.86978 	 0.0046 	        * 	    121.5 	 0.2060144 	  56776  	       *	   0.000	     0.000    	   0.000    	Not Detected in #108033
J1824-2452	 276.13671 	 -24.86978 	 0.0046 	        * 	    121.5 	 0.4186322 	  56776  	       *	   0.000	     0.000    	   0.000    	Not Detected in #108410
J1824-2452	 276.13554 	 -24.86906 	 0.0039 	  0.0E-17 	      119 	 0.4479607 	  56773  	       *	   3.501	     1.293    	   0.300    	Not Detected in #107423
J1824-2452	 276.13554 	 -24.86906 	 0.0039 	  0.0E-17 	      119 	 0.4490423 	  56773  	       *	   0.000	     0.000    	   0.000    	Not Detected in #107800
J1824-2452	 276.13554 	 -24.86906 	 0.0039 	  0.0E-17 	      119 	 0.2072389 	  56776  	       *	   0.000	     0.000    	   0.000    	Not Detected in #108033
J1824-2452	 276.13554 	 -24.86906 	 0.0039 	  0.0E-17 	      119 	 0.4187955 	  56776  	       *	   0.000	     0.000    	   0.000    	Not Detected in #108410
J1824-2452	 276.13671 	 -24.86978 	 0.0040 	        * 	    119.2 	 0.4487764 	  56773  	       *	   3.501	     1.300    	   0.301    	Not Detected in #107423
J1824-2452	 276.13671 	 -24.86978 	 0.0040 	        * 	    119.2 	 0.4502694 	  56773  	       *	   0.000	     0.000    	   0.000    	Not Detected in #107800
J1824-2452	 276.13671 	 -24.86978 	 0.0040 	        * 	    119.2 	 0.2060144 	  56776  	       *	   0.000	     0.000    	   0.000    	Not Detected in #108033
J1824-2452	 276.13671 	 -24.86978 	 0.0040 	        * 	    119.2 	 0.4186322 	  56776  	       *	   0.000	     0.000    	   0.000    	Not Detected in #108410
J1824-2452	 276.13671 	 -24.86978 	 0.0045 	        * 	    119.8 	 0.4487764 	  56773  	       *	   3.501	     1.300    	   0.301    	Not Detected in #107423
J1824-2452	 276.13671 	 -24.86978 	 0.0045 	        * 	    119.8 	 0.4502694 	  56773  	       *	   0.000	     0.000    	   0.000    	Not Detected in #107800
J1824-2452	 276.13671 	 -24.86978 	 0.0045 	        * 	    119.8 	 0.2060144 	  56776  	       *	   0.000	     0.000    	   0.000    	Not Detected in #108033
J1824-2452	 276.13671 	 -24.86978 	 0.0045 	        * 	    119.8 	 0.4186322 	  56776  	       *	   0.000	     0.000    	   0.000    	Not Detected in #108410
J1824-2452	 276.13671 	 -24.86978 	 0.0041 	        * 	      119 	 0.4487764 	  56773  	       *	   3.501	     1.300    	   0.301    	Not Detected in #107423
