# Using S/N > 6 for detection threshold on zuul
# Using beams within 0.5 deg of pulsars from psrcat_v158_north.txt
# Flux adjusted for offset from beam center
# Expected S/N estimated from published flux values
# Flux estimated from measured S/N, uncertainty estimated from dependencies
# File generated 2018-07-18 18:10:53 (ET)
#   PSRJ  	   RA 		     Dec 	 P0 			P1 	      DM 	 Distance  	  MJD   	 S/N exp. 	  S/N meas. 	     Est. Flux	   Flux Error	Status 
#		   (deg)   	    (deg) 	 (s) 			(s/s) 	      (p/cc) 	 (deg)		  (day)					             (mJy)  	   (mJy)  
J1837+1221	 279.27967 	   12.365 	 1.9635 	 6.200E-15 	    100.6 	  0.2410410  	      *                *               *                 *             *        Beam # 60013 Not Found
J1837-1243	 279.28921 	 -12.73222 	 1.8760 	 3.651E-14 	      300 	  0.4156078  	      *                *               *                 *             *        Beam # 92474 Not Found
J1837-1243	 279.28921 	 -12.73222 	 1.8760 	 3.651E-14 	      300 	  0.0986385  	      *                *               *                 *             *        Beam # 92851 Not Found
J1837-1837	 279.47604 	 -18.61889 	 0.6184 	 5.4950E-15 	   100.74 	  0.0311318  	      *                *               *                 *             *        Beam #100226 Not Found
J1837-1837	 279.47604 	 -18.61889 	 0.6184 	 5.4950E-15 	   100.74 	  0.4923986  	      *                *               *                 *             *        Beam #100603 Not Found
  J1838-01	  279.625 	 -1.01667 	 0.1833 	        * 	    320.4 	 0.4942918 	  57510  	   3.058	   0.000	     0.000    	   0.000    	Not Detected in # 76970
  J1838-01	  279.625 	 -1.01667 	 0.1833 	        * 	    320.4 	 0.0231482 	  57510  	  18.610	   2.531	     0.431    	   0.330    	Not Detected in # 77347
J1838-0107	 279.66426 	 -1.13018 	 0.4444 	 5.46E-18 	    268.9 	 0.1301756 	  57510  	   2.747	   0.000	     0.000    	   0.000    	Not Detected in # 77347
J1838-0107	 279.66426 	 -1.13018 	 0.4444 	 5.46E-18 	    268.9 	 0.4001582 	  57535  	   0.951	   0.000	     0.000    	   0.000    	Not Detected in # 77957
J1838-0453	 279.54663 	 -4.88972 	 0.3808 	 1.15660E-13 	    617.2 	 0.4393522 	  58107  	   3.742	   0.000	     0.000    	   0.000    	Not Detected in # 82138
J1838-0453	 279.54663 	 -4.88972 	 0.3808 	 1.15660E-13 	    617.2 	 0.0747068 	  58107  	  15.003	   0.000	     0.000    	   0.000    	Not Detected in # 82515
J1838-0537	 279.73342 	 -5.61917 	 0.1457 	 4.7179E-13 	        * 	 0.2395016 	  58233  	       *	   2.634	     1.108    	   0.559    	Not Detected in # 83125
J1838-0537	 279.73342 	 -5.61917 	 0.1457 	 4.7179E-13 	        * 	 0.4198020 	  58233  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 83502
J1838-0537	 279.73342 	 -5.61917 	 0.1457 	 4.7179E-13 	        * 	 0.3502583 	  58233  	       *	   4.614	     5.557    	   0.825    	Not Detected in # 83735
J1838-0549	 279.65871 	    -5.82 	 0.2353 	 3.3429E-14 	    276.6 	 0.4477932 	  58233  	  10.432	   2.505	     0.735    	   0.236    	Not Detected in # 83125
J1838-0549	 279.65871 	    -5.82 	 0.2353 	 3.3429E-14 	    276.6 	 0.3761181 	  58233  	  16.156	   2.727	     0.517    	   0.176    	Not Detected in # 83502
J1838-0549	 279.65871 	    -5.82 	 0.2353 	 3.3429E-14 	    276.6 	 0.3453009 	  58233  	  19.049	   0.000	     0.000    	   0.000    	Not Detected in # 83735
J1838-0549	 279.65871 	    -5.82 	 0.2353 	 3.3429E-14 	    276.6 	 0.3179458 	  58233  	  21.789	   3.044	     0.428    	   0.170    	Not Detected in # 84112
J1838-0624	 279.71575 	   -6.415 	 0.9272 	  7.7E-17 	      424 	 0.3182685 	  58233  	   3.076	   2.608	     1.432    	   0.524    	Not Detected in # 84112
J1838-0624	 279.71575 	   -6.415 	 0.9272 	  7.7E-17 	      424 	 0.2156237 	  58255  	   4.360	   0.000	     0.000    	   0.000    	Not Detected in # 84722
J1838-0655	 279.51304 	 -6.92594 	 0.0705 	 4.925E-14 	        * 	 0.4683009 	  58255  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 84722
J1838-0655	 279.51304 	 -6.92594 	 0.0705 	 4.925E-14 	        * 	 0.1091788 	  58255  	       *	   4.346	     0.558    	   0.190    	Not Detected in # 85099
J1838-0655	 279.51304 	 -6.92594 	 0.0705 	 4.925E-14 	        * 	 0.4455785 	  58255  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 85709
J1838-1046	 279.61033 	 -10.7825 	 1.2184 	 3.080E-15 	      208 	  0.2724320  	      *                *               *                 *             *        Beam # 89890 Not Found
J1838-1046	 279.61033 	 -10.7825 	 1.2184 	 3.080E-15 	      208 	  0.3166054  	      *                *               *                 *             *        Beam # 90267 Not Found
J1838-1046	 279.61033 	 -10.7825 	 1.2184 	 3.080E-15 	      208 	  0.4239383  	      *                *               *                 *             *        Beam # 90500 Not Found
J1838+1650	 279.67943 	 16.83779 	 1.9020 	 2.677E-15 	 32.95162 	  0.4494746  	      *                *               *                 *             *        Beam # 53481 Not Found
J1838+1650	 279.67943 	 16.83779 	 1.9020 	 2.677E-15 	 32.95162 	  0.2226820  	      *                *               *                 *             *        Beam # 53858 Not Found
J1838+1650	 279.67943 	 16.83779 	 1.9020 	 2.677E-15 	 32.95162 	  0.4700011  	      *                *               *                 *             *        Beam # 54091 Not Found
J1838+1650	 279.67943 	 16.83779 	 1.9020 	 2.677E-15 	 32.95162 	  0.3836577  	      *                *               *                 *             *        Beam # 54468 Not Found
J1838-1849	 279.64079 	 -18.83306 	 0.4882 	 0.04E-15 	    169.9 	  0.2940441  	      *                *               *                 *             *        Beam #100226 Not Found
J1838-1849	 279.64079 	 -18.83306 	 0.4882 	 0.04E-15 	    169.9 	  0.4942125  	      *                *               *                 *             *        Beam #100459 Not Found
J1838-1849	 279.64079 	 -18.83306 	 0.4882 	 0.04E-15 	    169.9 	  0.2564676  	      *                *               *                 *             *        Beam #100836 Not Found
J1839-0141	 279.7791 	 -1.69889 	 0.9333 	 5.944E-15 	    293.2 	 0.2392212 	  57535  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 77957
J1839-0141	 279.7791 	 -1.69889 	 0.9333 	 5.944E-15 	    293.2 	  0.3456910  	      *                *               *                 *             *        Beam # 78334 Not Found
J1839-0141	 279.7791 	 -1.69889 	 0.9333 	 5.944E-15 	    293.2 	  0.4231203  	      * 	       *	       *		 *  	       *        Beam # 78567 Not Found
J1839-0223	 279.9918 	 -2.38597 	 1.2668 	 4763E-18 	      330 	  0.4706055  	      * 	       *	       *		 *  	       *        Beam # 78567 Not Found
J1839-0223	 279.9918 	 -2.38597 	 1.2668 	 4763E-18 	      330 	  0.3329732  	      * 	       *	       *		 *  	       *        Beam # 78944 Not Found
J1839-0223	 279.9918 	 -2.38597 	 1.2668 	 4763E-18 	      330 	 0.4016296 	  57542  	   1.622	   0.000	     0.000    	   0.000    	Not Detected in # 79177
J1839-0223	 279.9918 	 -2.38597 	 1.2668 	 4763E-18 	      330 	 0.2958071 	  57542  	   2.802	   0.000	     0.000    	   0.000    	Not Detected in # 79554
J1839-0321	 279.90631 	 -3.35292 	 0.2388 	 1.2520E-14 	    452.6 	 0.3868044 	  58055  	   4.342	   0.000	     0.000    	   0.000    	Not Detected in # 80164
J1839-0321	 279.90631 	 -3.35292 	 0.2388 	 1.2520E-14 	    452.6 	 0.1259234 	  58055  	  11.695	   2.718	     0.662    	   0.453    	Not Detected in # 80541
J1839-0332	 279.98576 	 -3.54961 	 2.6757 	 4760E-18 	    195.1 	 0.4759481 	  58055  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 80164
J1839-0332	 279.98576 	 -3.54961 	 2.6757 	 4760E-18 	    195.1 	 0.2200330 	  58055  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 80541
J1839-0332	 279.98576 	 -3.54961 	 2.6757 	 4760E-18 	    195.1 	 0.3467790 	  58055  	       *	   3.663	     1.989    	   0.633    	Not Detected in # 81151
J1839-0402	 279.96275 	 -4.04025 	 0.5209 	 7.694E-15 	      242 	 0.1857045 	  58055  	   7.707	   0.000	     0.000    	   0.000    	Not Detected in # 81151
J1839-0402	 279.96275 	 -4.04025 	 0.5209 	 7.694E-15 	      242 	 0.3473493 	  58055  	   4.071	   0.000	     0.000    	   0.000    	Not Detected in # 81528
J1839-0402	 279.96275 	 -4.04025 	 0.5209 	 7.694E-15 	      242 	 0.4792594 	  58107  	   1.815	   0.000	     0.000    	   0.000    	Not Detected in # 81761
J1839-0436	 279.75027 	 -4.61597 	 0.1495 	 8.096E-16 	    292.7 	 0.4576786 	  58055  	   2.309	   0.000	     0.000    	   0.000    	Not Detected in # 81528
J1839-0436	 279.75027 	 -4.61597 	 0.1495 	 8.096E-16 	    292.7 	 0.1544499 	  58107  	   4.424	   5.860	     3.216    	   0.882    	Not Detected in # 82138
J1839-0436	 279.75027 	 -4.61597 	 0.1495 	 8.096E-16 	    292.7 	 0.4065446 	  58107  	   3.204	   3.872	     2.934    	   0.677    	Not Detected in # 82515
J1839-0459	 279.92758 	 -4.99967 	 0.5853 	 3.308E-15 	      243 	 0.3675610 	  58107  	   4.490	   0.000	     0.000    	   0.000    	Not Detected in # 82138
J1839-0459	 279.92758 	 -4.99967 	 0.5853 	 3.308E-15 	      243 	 0.4560080 	  58107  	   2.618	   2.856	     3.455    	   0.607    	Not Detected in # 82515
J1839-0459	 279.92758 	 -4.99967 	 0.5853 	 3.308E-15 	      243 	 0.2577463 	  58233  	   7.051	   0.000	     0.000    	   0.000    	Not Detected in # 82748
J1839-0459	 279.92758 	 -4.99967 	 0.5853 	 3.308E-15 	      243 	 0.4230296 	  58233  	   3.245	   2.257	     2.203    	   0.477    	Not Detected in # 83125
J1839-0627	 279.83525 	 -6.45944 	 0.4849 	 1.32E-16 	     88.5 	 0.4188404 	  58233  	   3.219	   0.000	     0.000    	   0.000    	Not Detected in # 84112
J1839-0627	 279.83525 	 -6.45944 	 0.4849 	 1.32E-16 	     88.5 	 0.4581462 	  58252  	   2.355	   0.000	     0.000    	   0.000    	Not Detected in # 84345
J1839-0627	 279.83525 	 -6.45944 	 0.4849 	 1.32E-16 	     88.5 	 0.1311192 	  58255  	   1.371	  25.072	    55.999    	  13.333    	Detected in Beam # 84722
J1839-0643	 279.79085 	 -6.72922 	 0.4495 	 3.638E-15 	    497.9 	 0.1478332 	  58255  	 226.586	   0.000	     0.000    	   0.000    	Not Detected in # 84722
J1839-0643	 279.79085 	 -6.72922 	 0.4495 	 3.638E-15 	    497.9 	 0.4012942 	  58255  	  80.813	   2.535	     0.555    	   0.185    	Not Detected in # 85099
J1839-0643	 279.79085 	 -6.72922 	 0.4495 	 3.638E-15 	    497.9 	 0.4505852 	  58255  	  55.918	   0.000	     0.000    	   0.000    	Not Detected in # 85332
J1839-0905	 279.97274 	 -9.08744 	 0.4190 	 2.6033E-14 	    344.5 	  0.0964805  	      * 	       *	       *		 *  	       *        Beam # 87916 Not Found
J1839-0905	 279.97274 	 -9.08744 	 0.4190 	 2.6033E-14 	    344.5 	  0.4155411  	      * 	       *	       *		 *  	       *        Beam # 88293 Not Found
J1839-1238	 279.93212 	 -12.64464 	 1.9114 	 4.947E-15 	    169.8 	  0.4411884  	      * 	       *	       *		 *  	       *        Beam # 92097 Not Found
J1839-1238	 279.93212 	 -12.64464 	 1.9114 	 4.947E-15 	    169.8 	  0.2979625  	      * 	       *	       *		 *  	       *        Beam # 92474 Not Found
J1839-1238	 279.93212 	 -12.64464 	 1.9114 	 4.947E-15 	    169.8 	  0.4075527  	      * 	       *	       *		 *  	       *        Beam # 92707 Not Found
J1839-1238	 279.93212 	 -12.64464 	 1.9114 	 4.947E-15 	    169.8 	  0.3465690  	      * 	       *	       *		 *  	       *        Beam # 93084 Not Found
  J1839+15	   279.75 	     15.0 	 0.5492 	 2.613E-14 	     68.1 	  0.2226531  	      * 	       *	       *		 *  	       *        Beam # 56065 Not Found
  J1839+15	   279.75 	     15.0 	 0.5492 	 2.613E-14 	     68.1 	  0.3406632  	      * 	       *	       *		 *  	       *        Beam # 56442 Not Found
  J1839+15	   279.75 	     15.0 	 0.5492 	 2.613E-14 	     68.1 	  0.4327931  	      * 	       *	       *		 *  	       *        Beam # 56675 Not Found
J1840+0214	 280.14203 	  2.24853 	 0.7975 	 8.294E-15 	    182.4 	 0.2296431 	  57692  	   3.778	   0.000	     0.000    	   0.000    	Not Detected in # 72789
J1840+0214	 280.14203 	  2.24853 	 0.7975 	 8.294E-15 	    182.4 	 0.3087563 	  57695  	   2.755	   2.610	     0.700    	   0.273    	Not Detected in # 73399
  J1840-04	 280.20417 	 -4.64083 	 0.4223 	        * 	      380 	 0.3193289 	  58107  	       *	   2.620	     1.446    	   0.526    	Not Detected in # 81761
  J1840-04	 280.20417 	 -4.64083 	 0.4223 	        * 	      380 	 0.2989983 	  58107  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 82138
  J1840-04	 280.20417 	 -4.64083 	 0.4223 	        * 	      380 	 0.4245441 	  58107  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 82371
  J1840-04	 280.20417 	 -4.64083 	 0.4223 	        * 	      380 	 0.4549637 	  58233  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 82748
J1840-0559	 280.09658 	 -5.98783 	 0.8594 	 9.602E-15 	    321.7 	 0.1719826 	  58233  	   1.931	  15.903	    26.949    	   5.875    	Detected in Beam # 83735
J1840-0559	 280.09658 	 -5.98783 	 0.8594 	 9.602E-15 	    321.7 	 0.3599885 	  58252  	   4.833	   0.000	     0.000    	   0.000    	Not Detected in # 84345
J1840-0626	 280.06796 	 -6.43761 	 1.8934 	 23.03E-15 	      748 	 0.2401889 	  58252  	   4.249	   0.000	     0.000    	   0.000    	Not Detected in # 84345
J1840-0626	 280.06796 	 -6.43761 	 1.8934 	 23.03E-15 	      748 	 0.2715612 	  58255  	   3.772	   0.000	     0.000    	   0.000    	Not Detected in # 84722
J1840-0643	 280.03933 	 -6.72972 	 0.0356 	 0.2202E-15 	    500.0 	 0.4827196 	  58252  	   9.655	   0.000	     0.000    	   0.000    	Not Detected in # 84345
J1840-0643	 280.03933 	 -6.72972 	 0.0356 	 0.2202E-15 	    500.0 	 0.2404826 	  58255  	  35.346	   2.762	     0.990    	   0.497    	Not Detected in # 84722
J1840-0643	 280.03933 	 -6.72972 	 0.0356 	 0.2202E-15 	    500.0 	 0.4916520 	  58255  	   8.247	   2.645	     4.062    	   0.600    	Not Detected in # 84955
J1840-0643	 280.03933 	 -6.72972 	 0.0356 	 0.2202E-15 	    500.0 	 0.3305044 	  58255  	  24.154	   2.867	     1.503    	   0.520    	Not Detected in # 85332
J1840-0753	 280.19833 	 -7.89222 	 0.4379 	 0.10E-15 	      691 	 0.4117719 	  58258  	   3.148	   3.332	     4.134    	   0.555    	Not Detected in # 85942
J1840-0753	 280.19833 	 -7.89222 	 0.4379 	 0.10E-15 	      691 	 0.2680832 	  58258  	   9.245	   0.000	     0.000    	   0.000    	Not Detected in # 86319
J1840-0753	 280.19833 	 -7.89222 	 0.4379 	 0.10E-15 	      691 	 0.4403790 	  58258  	   3.721	   0.000	     0.000    	   0.000    	Not Detected in # 86552
J1840-0753	 280.19833 	 -7.89222 	 0.4379 	 0.10E-15 	      691 	 0.3762560 	  58258  	   3.718	   0.000	     0.000    	   0.000    	Not Detected in # 86929
J1840-0809	 280.13902 	 -8.15092 	 0.9557 	 2.3510E-15 	    349.8 	 0.3976816 	  58258  	  26.899	   0.000	     0.000    	   0.000    	Not Detected in # 86319
J1840-0809	 280.13902 	 -8.15092 	 0.9557 	 2.3510E-15 	    349.8 	 0.1352381 	  58258  	  75.800	   0.000	     0.000    	   0.000    	Not Detected in # 86929
J1840-0815	 280.0574 	 -8.25294 	 1.0964 	 2.4151E-15 	    233.2 	 0.4631118 	  58258  	  36.540	   0.000	     0.000    	   0.000    	Not Detected in # 86319
J1840-0815	 280.0574 	 -8.25294 	 1.0964 	 2.4151E-15 	    233.2 	 0.1485884 	  58258  	 151.948	   0.000	     0.000    	   0.000    	Not Detected in # 86929
J1840-0815	 280.0574 	 -8.25294 	 1.0964 	 2.4151E-15 	    233.2 	  0.4088236  	      * 	       *	       *		 *  	       *        Beam # 87306 Not Found
J1840-0840	 280.21625 	 -8.67472 	 5.3094 	 2.37E-14 	      272 	 0.4064450 	  58258  	  70.465	   0.000	     0.000    	   0.000    	Not Detected in # 86929
J1840-0840	 280.21625 	 -8.67472 	 5.3094 	 2.37E-14 	      272 	  0.4477474  	      * 	       *	       *		 *  	       *        Beam # 87306 Not Found
J1840-0840	 280.21625 	 -8.67472 	 5.3094 	 2.37E-14 	      272 	  0.2582317  	      * 	       *	       *		 *  	       *        Beam # 87539 Not Found
J1840-0840	 280.21625 	 -8.67472 	 5.3094 	 2.37E-14 	      272 	  0.3860468  	      * 	       *	       *		 *  	       *        Beam # 87916 Not Found
J1840-1122	 280.10028 	 -11.36964 	 0.9410 	 6.409E-15 	      311 	  0.3882775  	      * 	       *	       *		 *  	       *        Beam # 90500 Not Found
J1840-1122	 280.10028 	 -11.36964 	 0.9410 	 6.409E-15 	      311 	  0.1729152  	      * 	       *	       *		 *  	       *        Beam # 91110 Not Found
J1840-1122	 280.10028 	 -11.36964 	 0.9410 	 6.409E-15 	      311 	  0.4769292  	      * 	       *	       *		 *  	       *        Beam # 91487 Not Found
J1840-1207	 280.22409 	 -12.12572 	 0.7545 	 3.1972E-15 	    302.3 	  0.3362224  	      * 	       *	       *		 *  	       *        Beam # 91720 Not Found
J1840-1207	 280.22409 	 -12.12572 	 0.7545 	 3.1972E-15 	    302.3 	  0.1726768  	      * 	       *	       *		 *  	       *        Beam # 92097 Not Found
J1840-1419	 280.13733 	 -14.31806 	 6.5976 	 6.33E-15 	     19.4 	  0.4853008  	      * 	       *	       *		 *  	       *        Beam # 94304 Not Found
J1840-1419	 280.13733 	 -14.31806 	 6.5976 	 6.33E-15 	     19.4 	  0.1441083  	      * 	       *	       *		 *  	       *        Beam # 94681 Not Found
