num name RA Dec P0 dP0 P1 dP1 DM dDM W50 dW50 S400 dS400 S1400 dS1400 SPINDX dSPINDX temp
239 J0628+0909 97.150762 9.153861 1.241421 3e-12 5.48e-16 2e-19 88.30 0.2 8.000 0.0 * 0.0 0.06 0.005 * 0.0 64.51005394703388
240 J0629+2415 97.273867 24.262028 0.476623 4e-12 2.00e-15 3e-20 84.18 0.005 8.800 0.0 31.00 2.0 3.20 0.4 -1.50 0.2 49.46267415800289
241 J0630-0046 97.612317 -0.768292 0.680575 7e-12 3.75e-15 1.9e-18 97.30 0.5 5.710 0.0 * 0.0 0.41 0.12 * 0.0 52.88930519906935
242 J0630+19 97.516667 19.616667 1.248550 0.0 * 0.0 48.10 0.0 35.000 0.0 * 0.0 * 0.0 * 0.0 50.65454582446078
243 J0630-2834 97.705852 -28.57855 1.244419 8e-11 7.12e-15 3e-19 34.42 0.001 63.300 0.0 206.00 22.0 31.90 6.4 -1.60 0.1 28.455936036682385
244 J0631+0646 97.96825 6.770611 0.110979 8e-13 3.62e-15 3e-20 * 0.0 * 0.0 * 0.0 * 0.0 * 0.0 65.70192561349178
245 J0631+1036 97.864683 10.617361 0.287800 9e-12 1.05e-13 1.7e-18 125.36 0.01 6.500 0.0 1.50 0.0 0.90 0.2 * 0.0 65.10598978026285
246 J0633+0632 98.434208 6.543028 0.297395 7e-11 7.96e-14 3e-18 * 0.0 * 0.0 * 0.0 * 0.0 * 0.0 65.70192561349178
247 J0633+1746 98.475637 17.770252 0.237099 2e-12 1.10e-14 5e-20 2.89 0.02 * 0.0 * 0.0 * 0.0 * 0.0 50.65454582446078
248 J0633-2015 98.286917 -20.251972 3.253211 5e-10 3.82e-15 8e-17 90.70 0.2 60.000 0.0 * 0.0 0.20 0.0 * 0.0 36.0541179103515
249 J0635+0533 98.825 5.553056 0.033856 1.2e-08 * 0.0 * 0.0 * 0.0 * 0.0 * 0.0 * 0.0 65.70192561349178
251 J0636+5129 99.020197 51.483324 0.002869 3e-17 3.44e-21 5e-24 11.11 0.00011 0.150 0.0 1.80 0.0 * 0.0 * 0.0 44.84417145047852
252 J0641+07 100.291667 7.733333 * 0.0 * 0.0 52.00 4.0 * 0.0 * 0.0 * 0.0 * 0.0 59.742567281202284
253 J0645+5158 101.496176 51.970811 0.008853 1.5e-17 4.92e-21 1e-24 18.25 9e-06 0.086 0.0 2.40 0.0 0.29 0.0 * 0.0 44.099251658942336
254 J0645+80 101.5 80.15 0.657873 2.4e-05 * 0.0 50.00 3.0 * 0.0 5.50 0.0 * 0.0 * 0.0 34.71326228558636
255 J0646+0905 101.629146 9.097028 0.903913 7e-07 7.36e-16 3e-19 149.00 0.7 20.270 0.0 * 0.0 3.60 1.1 * 0.0 52.88930519906935
256 J0647+0913 101.815333 9.233194 1.234854 3e-11 6.42e-15 8e-18 154.70 1.2 11.620 0.0 * 0.0 0.18 0.05 * 0.0 52.88930519906935
257 J0652-0142 103.046275 -1.708417 0.924054 1.4e-11 1.52e-16 1.2e-18 116.30 1.1 23.890 0.0 * 0.0 0.41 0.12 * 0.0 55.72000040690686
258 J0653+4706 103.25 47.1 0.004750 0.0 * 0.0 25.54 0.0 * 0.0 * 0.0 * 0.0 * 0.0 39.77871686803244
259 J0653+8051 103.312875 80.866728 1.214441 2e-12 3.80e-15 1.5e-20 33.32 0.00071 13.900 0.0 6.50 0.8 0.40 0.1 -1.50 0.2 32.627486869285036
260 J0656-2228 104.125862 -22.473764 1.224754 3e-11 2.67e-17 1.7e-18 32.39 0.17 13.300 0.0 * 0.0 3.00 1.0 -1.00 1.0 43.50331582571338
262 J0658+0022 104.563371 0.376472 0.563295 3e-12 9.15e-15 1.3e-19 122.00 0.7 12.670 0.0 * 0.0 0.13 0.04 * 0.0 45.142139367092994
263 J0659+1414 104.950558 14.239306 0.384891 5e-12 5.50e-14 3e-20 13.94 0.09 14.600 0.0 6.50 0.6 2.70 0.2 -1.10 0.1 38.288877284960066
264 J0700+6418 105.157508 64.303111 0.195671 1.6e-13 6.85e-19 1.2e-21 8.77 0.00027 6.000 0.0 5.00 1.0 0.30 0.1 -2.20 0.2 41.86449228433377
267 J0711+0931 107.90075 9.523611 1.214090 1e-11 4.00e-16 1e-16 46.24 0.013 * 0.0 2.40 0.1 0.04 0.01 -2.50 0.3 37.84192541003835
269 J0719-2545 109.78075 -25.750064 0.974725 9e-12 7.28e-15 7e-19 253.89 0.06 12.500 0.0 * 0.0 0.80 0.2 -1.99 0.25 45.887059158629185
270 J0720-3125 110.104008 -31.430579 8.391116 2.6e-08 6.98e-14 2.2e-16 * 0.0 * 0.0 * 0.0 * 0.0 * 0.0 37.84192541003835
271 J0721-2038 110.42877 -20.635295 0.015542 8e-14 4.40e-20 4e-21 76.10 0.6 0.640 0.0 * 0.0 0.21 0.07 * 0.0 49.9096260329246
272 J0725-1635 111.251684 -16.59606 0.424311 1.1e-12 9.26e-17 1.1e-20 98.98 0.03 4.100 0.0 4.00 0.0 0.33 0.04 * 0.0 55.422032490292395
273 J0726-2612 111.533833 -26.210583 3.442308 4e-10 2.93e-13 4e-17 69.40 0.4 13.400 0.0 * 0.0 0.20 0.0 * 0.0 49.16470624138841
274 J0729-1448 112.318542 -14.810222 0.251659 1.3e-11 1.13e-13 4e-19 91.70 0.2 8.400 0.0 * 0.0 0.83 0.06 -1.70 0.3 53.63422499060554
275 J0729-1836 112.384798 -18.611875 0.510160 3e-11 1.90e-14 1.9e-19 61.29 0.01 5.500 0.0 11.20 0.7 1.90 0.5 -1.70 0.2 52.740321240762114
276 J0733-2345 113.3525 -23.765611 1.796250 1e-10 5.70e-15 1e-17 194.00 3.0 20.000 0.0 * 0.0 0.07 0.0 * 0.0 50.952513741075265
277 J0734-1559 113.5 -15.983333 0.156250 0.0 1.22e-14 0.0 * 0.0 * 0.0 * 0.0 * 0.0 * 0.0 50.65454582446078
279 J0737-2202 114.433629 -22.034811 0.320366 5e-12 5.47e-15 1.1e-19 95.70 0.4 6.300 0.0 * 0.0 0.47 0.09 * 0.0 49.31369019969565
280 J0737-3039A 114.463535 -30.66131 0.022699 1.1e-15 1.76e-18 6e-23 48.92 0.005 14.300 0.0 * 0.0 1.60 0.3 * 0.0 51.697433532611456
281 J0737-3039B 114.463535 -30.66131 2.773461 8e-11 8.92e-16 8e-18 48.92 0.005 58.000 0.0 * 0.0 1.30 0.3 * 0.0 51.697433532611456
282 J0737+69 114.25 69.233333 6.824240 0.00063 * 0.0 16.00 3.0 * 0.0 1.20 0.0 * 0.0 * 0.0 34.11732645235741
284 J0740+41 115.25 41.066667 0.003139 4.8e-09 * 0.0 20.83 0.09 * 0.0 5.80 0.0 * 0.0 * 0.0 36.0541179103515
285 J0740+6620 115.190814 66.342657 0.002886 3e-17 1.22e-20 5e-24 14.96 0.00024 * 0.0 32.50 0.0 * 0.0 * 0.0 37.39497353511664
286 J0742-2822 115.704408 -28.378822 0.166762 2e-11 1.68e-14 1.4e-19 73.73 0.001 4.200 0.0 296.00 14.0 26.00 2.0 -2.00 0.1 45.142139367092994
289 J0746+66 116.5 66.6 0.407670 9.3e-06 * 0.0 28.00 1.0 * 0.0 7.40 0.0 * 0.0 * 0.0 37.39497353511664
292 J0750+57 117.5 57.0 1.174875 6.5e-05 * 0.0 27.00 2.0 * 0.0 2.90 0.0 * 0.0 * 0.0 38.884813118189015
293 J0751+1807 117.788147 18.127357 0.003479 4e-17 7.79e-21 5e-25 30.25 0.006 0.700 0.0 10.00 0.0 3.20 0.7 -1.60 0.3 35.30919811881531
294 J0754+3231 118.669533 32.532278 1.442349 3e-12 1.08e-15 1.7e-20 39.99 0.0014 12.200 0.0 8.00 1.0 0.60 0.3 -1.50 0.2 32.031551036056086
295 J0758-1528 119.621128 -15.469094 0.682265 1.4e-12 1.62e-15 1.4e-20 63.33 0.003 3.400 0.0 8.20 0.6 2.60 0.8 -1.10 0.2 38.58684520157454
296 J0804-3647 121.0925 -36.793194 2.191987 1.5e-10 4.21e-15 3e-17 196.00 5.0 37.950 0.0 * 0.0 0.29 0.09 * 0.0 60.18951915612399
297 J0806+08 121.520833 8.283333 2.063100 0.0 * 0.0 46.00 0.0 * 0.0 * 0.0 * 0.0 * 0.0 24.582353120694204
300 J0808-3937 122.048458 -39.631361 0.866349 3e-11 4.01e-16 3e-18 165.00 4.0 13.190 0.0 * 0.0 0.21 0.06 * 0.0 55.422032490292395
302 J0812-3905 123.061675 -39.096922 0.482596 4e-12 4.49e-17 1.2e-18 327.00 4.0 37.060 0.0 * 0.0 0.38 0.09 * 0.0 60.18951915612399
303 J0814+7429 123.747917 74.484917 1.292241 3e-12 1.68e-16 1.4e-20 5.75 0.00048 41.400 0.0 79.00 15.0 10.00 1.0 -1.70 0.2 28.157968120067906
304 J0815+0939 123.786567 9.664083 0.645161 5e-11 1.39e-16 6e-18 52.66 0.0079 166.000 0.0 3.70 0.2 * 0.0 -0.60 0.7 25.02930499561592
305 J0818-3049 124.705417 -30.825278 0.763742 5e-10 5.80e-16 2.4e-16 133.70 0.2 6.410 0.0 * 0.0 0.33 0.09 * 0.0 47.823850616623275
306 J0818-3232 124.608063 -32.541814 2.161259 1.5e-11 7.53e-16 5e-19 131.80 0.07 23.400 0.0 * 0.0 1.40 0.4 -1.70 0.2 45.29112332540023
307 J0820-1350 125.109924 -13.84885 1.238130 8e-13 2.11e-15 7e-21 40.94 0.003 21.700 0.0 102.00 6.0 6.00 2.0 -2.20 0.1 28.008984161760672
308 J0820-3826 125.249717 -38.445244 0.124836 7e-13 2.44e-15 1.1e-19 195.56 0.18 5.600 0.0 * 0.0 0.49 0.03 -1.80 0.2 84.02695248528201
309 J0820-3921 125.204625 -39.365472 1.073567 4e-11 1.22e-14 4e-18 179.40 0.1 62.900 0.0 * 0.0 0.40 0.1 -2.08 0.58 94.00887769186693
313 J0823+0159 125.7907 1.986781 0.864873 9e-13 1.05e-16 6e-21 23.73 0.006 19.500 0.0 30.00 5.0 4.00 2.0 -2.30 0.3 23.837433329158017
314 J0824+00 126.066667 0.45 0.009900 0.0 * 0.0 35.00 0.0 * 0.0 * 0.0 * 0.0 * 0.0 23.837433329158017
315 J0826+2637 126.714097 26.623275 0.530661 3e-11 1.71e-15 9e-20 19.48 0.00018 5.800 0.0 73.00 13.0 10.00 2.0 -1.60 0.2 24.88032103730868
316 J0828-3417 127.069273 -34.285291 1.848919 1.1e-10 9.96e-16 5e-19 52.20 0.6 740.000 0.0 16.00 0.0 0.25 0.04 * 0.0 49.31369019969565
320 J0835-3707 128.762833 -37.130972 0.541404 1.5e-11 9.78e-15 9e-18 112.30 0.3 4.900 0.0 * 0.0 0.28 0.04 * 0.0 67.63871707148587
323 J0837+0610 129.273508 6.170711 1.273768 7e-13 6.80e-15 5e-21 12.86 0.0004 24.800 0.0 89.00 14.0 5.00 1.0 -2.70 0.3 21.900641871163927
324 J0837-24 129.433333 -24.796667 * 0.0 * 0.0 142.80 0.5 1.000 0.0 * 0.0 * 0.0 * 0.0 38.13989332665283
326 J0838-2621 129.578338 -26.358208 0.308581 2e-12 3.90e-17 3e-19 116.90 0.05 6.000 0.0 * 0.0 0.50 0.1 -4.84 0.74 40.672620617875864
327 J0838-3947 129.628333 -39.789444 1.703946 9e-10 8.13e-16 3.2e-16 219.00 11.0 57.000 0.0 * 0.0 0.11 0.02 * 0.0 76.72673852822737
330 J0843+0719 130.890917 7.313278 1.365860 5e-05 * 0.0 36.60 0.3 23.000 0.0 * 0.0 * 0.0 * 0.0 22.347593746085643
332 J0846-3533 131.525252 -35.561292 1.116097 5e-12 1.60e-15 3e-20 94.16 0.11 18.600 0.0 16.00 0.0 5.00 1.0 -2.00 0.2 54.23016082383449
334 J0848+16 132.220833 16.716667 0.452400 0.0 * 0.0 38.00 0.0 * 0.0 * 0.0 * 0.0 * 0.0 23.986417287465258
336 J0849+8028 132.256282 80.48309 1.602228 4e-11 4.46e-16 3e-19 34.81 0.0031 * 0.0 1.50 0.0 * 0.0 -1.60 0.3 27.562032286838956
337 J0855-3331 133.910056 -33.527584 1.267536 5e-12 6.32e-15 3e-20 86.64 0.016 22.800 0.0 7.70 0.0 0.60 0.1 -2.00 0.1 51.25048165768973
342 J0900-3144 135.183138 -31.741915 0.011110 6e-16 4.89e-20 1.1e-23 75.71 0.008 0.800 0.0 * 0.0 3.00 1.0 -1.30 0.3 44.695187492171286
351 J0908-1739 137.159092 -17.660464 0.401626 1.8e-13 6.69e-16 1.7e-21 15.88 0.002 8.600 0.0 16.00 1.0 4.00 2.0 -1.50 0.2 23.09251353762183
354 J0910+77 137.5 77.466667 1.579050 6e-05 * 0.0 * 0.0 * 0.0 * 0.0 * 0.0 * 0.0 25.92320874545934
355 J0912-3851 138.177917 -38.850833 1.526085 3e-09 3.59e-15 5e-17 71.50 0.7 35.600 0.0 * 0.0 0.10 0.0 * 0.0 53.4852410322983
358 J0921+6254 140.308897 62.903864 1.567994 4e-12 3.61e-15 4e-20 13.15 0.00018 38.000 0.0 5.00 1.0 0.50 0.2 -1.50 0.2 36.0541179103515
359 J0922+0638 140.558425 6.639806 0.430627 1.7e-11 1.37e-14 1e-18 27.30 0.0005 5.900 0.0 52.00 6.0 10.00 3.0 -1.80 0.2 20.112834371477078
362 J0923-31 140.991667 -31.95 * 0.0 * 0.0 72.00 20.0 * 0.0 * 0.0 * 0.0 * 0.0 47.674866658316034
365 J0927+2345 141.938583 23.752972 0.761889 9e-11 3.05e-16 4e-18 17.24 0.12 13.500 0.0 1.00 0.0 0.06 0.01 * 0.0 21.304706037934977
366 J0928+06 142.183333 6.233333 2.060400 0.0 * 0.0 50.00 0.0 * 0.0 * 0.0 * 0.0 * 0.0 22.347593746085643
367 J0928+30 142.179167 30.616667 2.091900 0.0 * 0.0 22.00 2.0 50.000 0.0 * 0.0 * 0.0 * 0.0 19.665882496555362
368 J0930-2301 142.51175 -23.029167 1.807069 8e-11 3.36e-15 7e-18 78.30 0.5 62.100 0.0 * 0.0 * 0.0 * 0.0 26.81711249530277
369 J0931-1902 142.829655 -19.048618 0.004638 7e-17 3.63e-21 7e-24 41.49 0.00024 * 0.0 * 0.0 0.42 0.0 * 0.0 30.54171145298371
370 J0932-3217 143.163125 -32.287278 1.931627 1.9e-10 2.50e-16 1.5e-17 102.10 0.8 13.400 0.0 * 0.0 0.30 0.1 -2.74 0.43 54.82609665706344
375 J0941-39 145.408333 -39.683333 0.586778 3e-11 * 0.0 78.20 2.7 * 0.0 * 0.0 * 0.0 * 0.0 48.419786449852225
379 J0943+1631 145.875417 16.526944 1.087418 1e-11 9.11e-17 8e-20 20.34 0.0018 53.200 0.0 7.00 2.0 1.30 0.6 -1.00 0.4 26.81711249530277
380 J0943+2253 145.88499 22.884906 0.532975 9e-13 8.98e-17 2e-21 27.25 0.0015 11.500 0.0 5.50 0.0 0.39 0.07 -0.80 0.6 21.75165791285669
381 J0943+41 145.75 41.15 2.229489 9.9e-05 * 0.0 21.00 2.0 * 0.0 8.60 0.0 * 0.0 * 0.0 22.347593746085643
382 J0944-1354 146.12065 -13.911564 0.570264 4e-13 4.53e-17 3e-21 12.50 0.003 6.900 0.0 26.00 4.0 0.60 0.2 -3.00 0.2 28.306952078375147
384 J0946+0951 146.531667 9.865278 1.097706 7e-11 3.49e-15 2e-19 15.32 0.0009 40.800 0.0 4.00 1.0 * 0.0 * 0.0 24.88032103730868
385 J0947+2740 146.838696 27.67875 0.851014 6e-11 4.30e-16 3e-18 29.09 0.07 40.000 0.0 1.00 0.0 0.13 0.01 -2.20 0.8 22.198609787778405
387 J0952-0607 148.034662 -6.123192 0.001414 4e-14 * 0.0 22.41 0.0001 * 0.0 * 0.0 * 0.0 * 0.0 26.370160620381057
388 J0952-3839 148.071667 -38.652833 1.373815 5e-10 5.80e-16 3e-17 167.00 3.0 33.600 0.0 8.50 0.0 4.00 1.0 -2.50 0.6 38.884813118189015
389 J0953+0755 148.28879 7.926597 0.253065 9e-13 2.30e-16 3e-21 2.97 8e-05 8.900 0.0 400.00 200.0 100.00 40.0 -1.30 0.1 21.006738121320502
393 J0957-06 149.25 -6.283333 1.723700 8e-05 * 0.0 26.95 0.02 * 0.0 * 0.0 * 0.0 * 0.0 27.115080411917244
403 J1005+30 151.375 30.25 * 0.0 * 0.0 17.00 2.0 * 0.0 * 0.0 * 0.0 * 0.0 22.645561662700114
405 J1010+15 152.5 15.85 * 0.0 * 0.0 42.00 0.0 * 0.0 * 0.0 * 0.0 * 0.0 25.625240828844866
406 J1012-2337 153.140527 -23.639561 2.517945 4e-11 8.81e-16 4e-19 22.51 0.09 41.600 0.0 4.10 0.8 * 0.0 * 0.0 26.96609645361001
408 J1012+5307 153.139326 53.117301 0.005256 1.4e-17 1.71e-20 9e-26 9.02 7e-05 0.690 0.0 30.00 0.0 3.20 0.0 -1.70 0.0 26.81711249530277
419 J1018-1642 154.66819 -16.702816 1.804695 1e-11 1.74e-15 1e-19 48.82 0.07 21.100 0.0 5.10 0.8 0.70 0.2 -2.00 0.4 27.115080411917244
424 J1022+1001 155.741664 10.031329 0.016453 9e-17 4.33e-20 1.7e-24 10.25 0.0001 0.972 0.005 20.00 9.0 6.10 5.4 -1.40 0.0 22.943529579314593
426 J1023+0038 155.948697 0.644679 0.001688 3e-16 6.93e-21 9e-24 14.32 0.01 * 0.0 * 0.0 * 0.0 * 0.0 22.943529579314593
428 J1024-0719 156.161114 -7.32211 0.005162 3e-17 1.86e-20 5e-25 6.48 0.0006 0.521 0.01 4.60 1.2 0.30 0.2 -1.90 0.0 29.051871869911334
433 J1034-3224 158.581296 -32.407217 1.150590 1e-11 2.30e-16 8e-20 50.75 0.08 251.900 0.0 41.00 0.0 8.00 3.0 -1.60 0.4 29.498823744833047
439 J1038+0032 159.612221 0.545444 0.028852 8e-14 6.70e-20 7e-21 26.59 0.2 2.100 0.0 * 0.0 0.20 0.0 * 0.0 25.476256870537632
441 J1041-1942 160.400817 -19.703781 1.386368 3e-12 9.45e-16 2e-20 33.78 0.01 48.900 0.0 28.00 6.0 2.30 0.9 -2.00 0.4 29.34983978652581
446 J1046+0304 161.680125 3.068583 0.326271 4e-12 1.24e-16 4e-19 25.30 0.5 23.000 0.0 * 0.0 0.30 0.0 * 0.0 25.476256870537632
448 J1047-3032 161.75339 -30.538334 0.330328 1.9e-12 6.10e-17 2e-20 52.54 0.07 23.200 0.0 8.00 0.0 1.10 0.2 * 0.0 29.64780770314028
450 J1048+2339 162.18091 23.664836 0.004665 1.6e-15 3.00e-20 1.8e-22 16.65 0.0001 * 0.0 * 0.0 0.17 0.003 * 0.0 26.96609645361001
475 J1101+65 165.5 65.116667 3.631320 0.00053 * 0.0 19.00 3.0 * 0.0 10.40 0.0 * 0.0 * 0.0 30.243743536369234
487 J1110+58 167.75 58.866667 0.793348 2.1e-05 * 0.0 26.00 1.0 * 0.0 1.60 0.0 * 0.0 * 0.0 29.20085582821857
492 J1115+5030 168.91 50.503414 1.656440 3e-12 2.49e-15 2e-20 9.19 0.00026 16.600 0.0 12.00 2.0 3.00 2.0 -1.80 0.3 24.582353120694204
494 J1116-2444 169.096917 -24.748917 0.867949 5e-11 9.85e-16 5e-18 29.80 0.3 24.300 0.0 * 0.0 * 0.0 * 0.0 24.433369162386967
500 J1120-3618 170.093333 -36.308944 0.005550 0.0 * 0.0 45.10 0.0 * 0.0 * 0.0 * 0.0 * 0.0 33.96834249405018
506 J1124-3653 171.0 -36.0 0.002410 0.0 * 0.0 44.90 0.0 * 0.0 0.30 0.0 * 0.0 * 0.0 34.8622462438936
512 J1125+7819 171.499377 78.330199 0.004202 1.8e-16 6.96e-21 1.8e-23 11.73 0.15 * 0.0 17.10 0.0 * 0.0 * 0.0 29.945775619754762
513 J1126-27 171.5 -27.616667 0.358161 8e-06 * 0.0 26.86 0.007 * 0.0 * 0.0 * 0.0 * 0.0 27.86000020345343
514 J1126-38 171.575 -38.633333 0.887550 1e-05 * 0.0 46.00 0.0 * 0.0 * 0.0 * 0.0 * 0.0 35.011230202200835
527 J1136+1551 174.013532 15.851244 1.187913 3e-12 3.73e-15 9e-21 4.84 0.00034 5.900 0.0 257.00 53.0 20.00 10.0 -1.50 0.2 28.75390395329686
531 J1141-3107 175.356787 -31.131278 0.538432 4e-12 1.96e-15 2e-19 30.77 0.03 19.000 0.0 10.00 0.0 0.80 0.2 * 0.0 29.498823744833047
532 J1141-3322 175.428173 -33.377059 0.291468 4e-12 4.63e-16 5e-20 46.45 0.017 10.900 0.0 8.00 0.0 1.60 0.5 -1.20 0.8 34.41529436897189
534 J1142+0119 175.5 1.316667 0.005070 0.0 * 0.0 19.20 0.0 * 0.0 * 0.0 * 0.0 * 0.0 30.69069541129095
547 J1153-21 178.25 -21.3 2.343480 5e-05 * 0.0 34.80 0.1 * 0.0 * 0.0 * 0.0 * 0.0 30.39272749467647
576 J1226-3223 186.694283 -32.383611 6.193004 5e-10 7.05e-15 1e-17 36.70 0.0 34.000 0.0 * 0.0 * 0.0 * 0.0 39.92770082633968
580 J1231-1411 187.797138 -14.195453 0.003684 3e-15 2.28e-20 1.4e-22 8.09 0.001 * 0.0 * 0.0 * 0.0 * 0.0 32.77647082759228
587 J1234-3630 188.55 -36.511417 0.569242 8e-12 8.66e-16 3e-18 58.80 0.4 11.200 0.0 * 0.0 * 0.0 * 0.0 39.03379707649625
592 J1238+2152 189.596569 21.869743 1.118591 4e-11 1.45e-15 4e-19 17.97 0.0031 * 0.0 2.00 0.0 * 0.0 -0.80 0.3 28.60491999498962
593 J1239+2453 189.918589 24.897025 1.382449 1e-12 9.60e-16 3e-21 9.25 0.00053 44.500 0.0 110.00 33.0 23.20 4.7 -1.80 0.2 28.008984161760672
596 J1242+39 190.641667 39.633333 1.310000 0.0 * 0.0 26.00 1.0 35.000 0.0 * 0.0 * 0.0 * 0.0 27.115080411917244
603 J1246+2253 191.705679 22.895353 0.473871 4e-12 8.89e-17 9e-21 17.79 0.003 9.700 0.0 29.00 0.0 0.39 0.03 0.80 0.6 29.945775619754762
614 J1257-1027 194.269873 -10.451602 0.617308 8e-13 3.63e-16 7e-21 29.63 0.009 6.000 0.0 12.00 1.0 1.20 0.3 -1.70 0.2 35.160214160508076
616 J1300+1240 195.014903 12.682353 0.006219 3e-17 1.14e-19 4e-25 10.17 3e-05 0.660 0.0 20.00 0.0 2.00 1.0 -1.80 0.0 39.77871686803244
617 J1301+0833 195.409417 8.565972 0.001840 0.0 * 0.0 13.20 0.0 * 0.0 * 0.0 * 0.0 * 0.0 40.076684784646915
620 J1302-32 195.5 -32.0 0.003770 0.0 * 0.0 26.20 0.0 * 0.0 0.50 0.0 * 0.0 * 0.0 55.72000040690686
634 J1308+2127 197.201125 21.451883 10.312522 2e-08 1.12e-13 3e-16 * 0.0 * 0.0 * 0.0 * 0.0 * 0.0 29.498823744833047
639 J1311-1228 197.969375 -12.467117 0.447518 7e-13 1.51e-16 4e-21 36.21 0.008 6.700 0.0 4.00 0.3 0.50 0.1 -1.80 0.3 35.90513395204427
640 J1311-3430 197.940517 -34.508431 0.002560 3e-16 2.10e-20 1.4e-23 37.84 0.26 * 0.0 * 0.0 * 0.0 * 0.0 55.12406457367791
641 J1312+0051 198.0 0.85 0.004230 0.0 * 0.0 15.30 0.0 * 0.0 * 0.0 * 0.0 * 0.0 36.0541179103515
642 J1312+1810 198.229167 18.166667 0.033163 3e-09 * 0.0 24.00 1.5 3.200 0.0 1.00 0.0 * 0.0 -2.80 0.0 34.26631041066465
646 J1313+0931 198.345833 9.532222 0.848933 2e-11 8.00e-16 1e-16 12.04 4.3e-05 * 0.0 3.50 0.1 0.16 0.01 -2.60 0.3 40.225668742954156
653 J1320-3512 200.052833 -35.207222 0.458488 7e-11 1.90e-18 8e-19 16.42 0.1 9.800 0.0 7.00 0.0 4.70 0.9 * 0.0 54.08117686552725
655 J1320+67 200.0 67.5 1.028620 3.5e-05 * 0.0 28.00 2.0 * 0.0 1.40 0.0 * 0.0 * 0.0 33.52139061912846
657 J1321+8323 200.442417 83.394144 0.670037 3e-12 5.66e-16 3e-20 13.32 0.00076 19.600 0.0 11.00 2.0 0.90 0.0 -1.70 0.1 30.54171145298371
666 J1327-0755 201.98995 -7.924944 0.002678 2e-16 1.77e-21 1.8e-23 27.91 6e-05 0.131 0.005 * 0.0 * 0.0 * 0.0 32.627486869285036
672 J1329+13 202.25 13.733333 * 0.0 * 0.0 12.00 2.0 * 0.0 * 0.0 * 0.0 * 0.0 44.39721957555681
675 J1332-03 203.0 -3.433333 1.106400 5e-05 * 0.0 27.10 0.2 * 0.0 * 0.0 * 0.0 * 0.0 33.223422702513986
676 J1332-3032 203.218686 -30.538137 0.650434 1.7e-11 5.60e-16 4e-19 15.10 0.19 34.000 2.0 9.00 0.0 0.30 0.0 * 0.0 58.10374373982267
679 J1335-3642 203.9 -36.7 0.399192 3e-06 * 0.0 41.70 0.3 30.000 3.0 10.00 0.0 * 0.0 * 0.0 53.78320894891278
680 J1336-2522 204.086833 -25.367111 0.478145 6e-12 3.31e-16 5e-19 37.50 0.2 19.000 0.0 * 0.0 * 0.0 * 0.0 40.52363665956863
681 J1336+33 204.0 33.766667 * 0.0 * 0.0 8.50 1.0 * 0.0 * 0.0 * 0.0 * 0.0 29.498823744833047
691 J1342+2822A 205.545833 28.375556 0.002545 1e-06 * 0.0 26.50 0.1 0.240 0.0 * 0.0 0.01 0.0 * 0.0 31.286631244519896
692 J1342+2822B 205.546196 28.377817 0.002389 1e-15 1.86e-20 4e-23 26.15 0.002 0.200 0.0 * 0.0 0.01 0.0 * 0.0 31.286631244519896
693 J1342+2822C 205.545833 28.375556 0.002166 1e-06 * 0.0 26.50 0.1 0.240 0.0 * 0.0 0.01 0.0 * 0.0 31.286631244519896
694 J1342+2822D 205.5425 28.376667 0.005443 6e-11 * 0.0 26.36 0.019 0.500 0.0 * 0.0 0.01 0.0 * 0.0 31.286631244519896
713 J1358-2533 209.675 -25.55 0.912971 1e-06 * 0.0 31.27 0.01 35.000 7.0 6.00 0.0 * 0.0 * 0.0 46.18502707524366
715 J1400-1431 210.154182 -14.529735 0.003084 8e-17 7.23e-21 1.5e-24 4.93 3e-06 * 0.0 * 0.0 0.15 0.07 * 0.0 36.79903770188769
721 J1404+1159 211.154004 11.9876 2.650439 3e-11 1.37e-15 1.2e-19 18.47 0.009 3.700 0.0 3.00 0.0 0.03 0.005 * 0.0 40.076684784646915
732 J1411+2551 212.828608 25.852331 0.062453 2e-15 9.56e-20 5.1e-21 12.37 0.0003 2.450 0.07 * 0.0 * 0.0 * 0.0 32.627486869285036
735 J1412+7922 213.232667 79.367694 0.059198 7e-12 4.00e-19 2e-19 * 0.0 * 0.0 * 0.0 * 0.0 * 0.0 33.074438744206745
745 J1418-3921 214.709513 -39.355142 1.096806 2e-11 8.89e-16 3e-19 60.49 0.01 20.400 0.0 24.00 0.0 1.00 0.2 * 0.0 73.89604332038985
769 J1433+00 218.375 0.466667 * 0.0 * 0.0 23.50 0.0 3.800 0.0 * 0.0 * 0.0 * 0.0 41.56652436771929
773 J1434+7257 218.498904 72.957364 0.041741 3e-14 5.50e-19 1e-21 12.61 0.001 1.900 0.0 1.30 0.0 * 0.0 * 0.0 33.52139061912846
779 J1439+76 219.75 76.916667 0.947903 2e-06 * 0.0 22.29 0.02 * 0.0 * 0.0 * 0.0 * 0.0 35.607166035429785
789 J1453+1902 223.440497 19.036701 0.005792 3e-16 1.17e-20 3e-23 14.06 0.0006 0.400 0.0 2.20 0.0 * 0.0 * 0.0 57.80577582320819
792 J1455-3330 223.949876 -33.512885 0.007987 4e-17 2.43e-20 5e-25 13.57 0.0003 0.800 0.0 9.00 1.0 1.20 0.1 -1.80 1.1 59.742567281202284
