num name ra dec p0 p1 dm
1 J1901+11 285.4933112499999 11.7238745 0.40914 * 270.4
1 J1906+05 286.7202795833333 5.171141722222223 0.39759 * 104.6
1 J2018+34 304.7229166666666 34.5455 0.3877 * 205.0
1 J1924+1628 291.17492166666665 16.482887833333333 0.37509 * 542.9
1 J1851+0232 282.78168 2.546564 0.34402 * 605.4
1 J1917+17 289.3669679166667 17.611382527777778 0.33472 * 204.9
1 J1912+09 288.0123466666666 9.414294166666666 0.32388 * 490.9
1 J1907+06 286.79105374999995 6.503647361111111 0.32362 * 427.6
1 J1900+04 285.05963541666665 4.652134083333333 0.3123 * 638.9
1 J1926+16 291.6991408333333 16.219426055555555 0.3083 * 32.9
1 J1910+05 287.66882166666664 5.293819861111111 0.30804000000000004 * 305.9
1 J1911+1336 287.98439375 13.613552805555555 0.30006 * 322.3
1 J1850+04 282.58874999999995 4.3741666666666665 0.29074 * 296.8
1 J2013+31 303.3974999999999 31.011805555555554 0.27604 * 134.3
1 J1911+09 287.9547645833333 9.390913555555555 0.27370999999999995 * 334.7
1 J0611+14 92.80749916666666 14.581081527777778 0.27032999999999996 * 35.4
1 J1940+22 295.13498375 22.74781063888889 0.25889 * 218.1
1 J1858+03 284.6133333333333 3.771611111111111 0.25683 * 424.0
1 J1855+02 283.92257333333333 2.1096944444444445 0.24683000000000002 * 848.0
1 J1909+07 287.28340999999995 7.826672305555555 0.23715 * 537.0
1 J1931+18 292.96516125 18.268507666666665 0.23412 * 463.7
1 J1934+19 293.58509499999997 19.437343944444443 0.23099 * 97.6
1 J1916+12 289.0874999999999 12.42525 0.22736 * 254.4
1 J2008+31 302.14644 31.652979111111108 0.22611 * 222.9
1 J1905+08 286.38874999999996 8.958388888888889 0.21824000000000002 * 452.2
1 J1904+07 286.0338566666666 7.644559833333333 0.20896 * 275.0
1 J1858+02 284.57629166666663 2.6645555555555553 0.19763999999999998 * 496.7
1 J1948+25 297.0804166666666 25.87816666666667 0.19661 * 282.6
1 J1953+24 298.49628249999995 24.128891916666667 0.19341 * 80.8
1 J1848+03 282.18749999999994 3.8520833333333333 0.19144999999999998 * 353.3
1 J1911+10 287.90469999999993 10.8628 0.19088999999999998 * 448.2
1 J1913+10 288.38303625 10.83689813888889 0.19007 * 234.1
1 J1934+24 293.6558333333333 23.897083333333335 0.17844 * 339.2
1 J1915+1144 288.89205124999995 11.741854694444443 0.17365 * 338.3
1 J1907+05 286.98749999999995 5.985805555555555 0.16867 * 460.1
1 J1908+0833 286.98788499999995 8.556534527777778 0.16761 * 511.5
1 J1903+09 286.30117833333327 4.237178166666666 0.16631 * 362.9
1 J2006+31 301.55259958333335 31.028097527777778 0.16368000000000002 * 110.0
1 J1947+19 296.8262004166666 19.95930727777778 0.1575 * 176.5
1 J1906+0746 286.7028425 7.7745444444444445 0.144 * 217.8
1 J1915+1149 288.70032541666666 11.823115944444444 0.10004 * 702.1
1 J1856+02 284.2204166666666 2.748 0.08089 * 621.8
1 J1925+17 291.3800395833333 17.364304361111113 0.07565999999999999 * 223.7
1 J1928+1746 292.17698833333327 17.77407961111111 0.06872 * 176.9
1 J1936+18 294.0004995833333 18.10282825 0.05835 * 125.5
1 J1932+17 293.0106241666667 17.922364444444444 0.04182 * 53.2
1 J1853+0009 283.40786499999996 0.15809966666666667 0.033409999999999995 * 192.0
1 J1936+21 294.19817624999996 21.71847061111111 0.0316 * 73.9
1 J1857+07 284.2780358333333 7.589734722222222 0.02912 * 159.5
1 J1913+1102 288.3941108333333 11.049031194444444 0.02729 * 341.2
1 J2007+27 301.7722358333333 27.402940916666665 0.024489999999999998 * 127.3
1 J1851+00 282.76375666666667 0.17313461111111111 0.02283 * 107.4
1 J1933+17 293.33646916666663 17.468476888888887 0.02151 * 156.6
1 J1952+26 298.01759875 26.700404583333334 0.020730000000000002 * 316.3
1 J1914+07 288.58959416666664 6.991071638888889 0.018510000000000002 * 224.7
1 J1946+20 296.52724583333327 20.877962416666666 0.01695 * 93.8
1 J1949+31 297.3584270833333 31.092166388888888 0.01314 * 164.4
1 J1902+03 285.52137916666663 3.0135031666666667 0.00779 * 253.7
1 J1905+0451 286.25296458333327 4.884723749999999 0.00609 * 183.1
1 J1930+24 292.69372208333334 24.69272338888889 0.00577 * 69.7
1 J1943+22 295.83912583333324 22.16877527777778 0.00508 * 174.1
1 J1913+0617 288.3117904166666 6.285585222222222 0.005030000000000001 * 155.8
1 J1900+03 285.20666666666665 3.146138888888889 0.00491 * 249.9
1 J1955+25 298.98473125 25.44381638888889 0.00487 * 209.9
1 J2010+30 302.51381541666666 30.8621075 0.00481 * 133.8
1 J1850+02 282.6781204166666 2.7351404444444447 0.0044800000000000005 * 540.5
1 J1950+24 297.7035345833333 24.268493416666665 0.0043 * 142.2
1 J1844+01 281.17703624999996 1.2639714722222222 0.00419 * 148.1
1 J1957+25 299.40141666666665 25.265027777777778 0.00396 * 44.1
1 J1937+16 294.38205624999995 16.960666277777776 0.00395 * 105.9
1 J1944+22 296.008375 22.58063888888889 0.00362 * 184.7
1 J1850+01 282.51285874999996 1.410275611111111 0.0035600000000000002 * 119.1
1 J1928+12 292.1945966666666 12.779976833333334 0.00302 * 179.2
1 J1906+01 286.6949016666666 0.9176544166666666 0.00279 * 127.0
1 J1921+19 290.35845874999995 19.462915916666667 0.00265 * 64.8
1 J1938+20 294.67692666666665 20.21573775 0.00263 * 237.1
1 J0557+15 89.39566041666666 15.857141833333333 0.0025499999999999997 * 102.7
1 J1903+03 285.79799999999994 3.4790833333333335 0.00215 * 297.6
1 J1906+04 286.6856070833333 4.91723875 0.0020800000000000003 * 142.9
1 J1936+24 294.0069045833333 24.966724194444442 0.0019 * 94.5
